"SPECIE","SPECIE_NAME"
"M_m01555l","chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 1"
"M_m00489c","1-acylglycerol-3P-LD-SM pool (liver tissue)"
"M_m00223c","1-(1-alkenyl)-sn-glycero-3-phosphoethanolamine"
"M_m00356c","13-hydroxy-alpha-tocopherol"
"M_m02752c","picolinic acid"
"M_m02885c","selenate"
"M_m01687c","dgpi_prot heparan sulfate"
"M_m01554g","chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan"
"M_m01422c","carboxybiotin-carboxyl-carrier"
"M_m00357c","13-hydroxy-alpha-tocotrienol"
"M_m00224c","1-(1-alkenyl)-sn-glycerol"
"M_phlac_c","Phenyllactate"
"M_m02751c","Pi"
"M_m02884c","sedoheptulose-7-phosphate"
"M_m01686c","dGMP"
"M_m01553g","chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 5"
"M_m00487c","1-acylglycerol-3P-LD-PI pool (liver tissue)"
"M_m00221c","1-(1,2,3,4,5-pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate"
"M_m00354c","13-HETE"
"M_m02750c","PI pool"
"M_m02883c","sedoheptulose-1,7-bisphosphate"
"M_m01685c","D-glucurono-6,3-lactone"
"M_m01552g","chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 4"
"M_m01420c","carbamoyl-phosphate"
"M_m00355c","13-hydroperoxy-H4-neuroprostane"
"M_m00488c","1-acylglycerol-3P-LD-PS pool (liver tissue)"
"M_m00222c","1-(1-alkenyl)-sn-glycero-3-phosphate"
"M_m02882c","se-adenosylselenomethionine"
"M_rsvlac_c","rosuvastatin-5S-lactone"
"M_m00352r","13-cis-retinoyl-beta-D-glucuronide"
"M_m01684c","D-glucuronate 1-phosphate"
"M_m01551g","chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 3"
"M_m00485c","1-acylglycerol-3P-LD-PC pool (liver tissue)"
"M_m02881c","se-adenosyl-L-selenohomocysteine"
"M_bglc_s","Beta-Glucans"
"M_m02009g","GM1alpha"
"M_m01683c","D-gluconic acid"
"M_pchol2linl_hs_c","2-Linoleoylglycerophosphocholine"
"M_5cysdopa_c","5-S-Cysteinyldopamine"
"M_m01550l","chondroitin sulfate D (GlcNAc6S-GlcA2S), free chain"
"M_m00353c","13-cis-retinoyl-glucuronide"
"M_m00486c","1-acylglycerol-3P-LD-PE pool (liver tissue)"
"M_m00220c","[pyruvate dehydrogenase (acetyl transferring)]-phosphate"
"M_m00350c","13-cis-retinoate"
"M_m02008c","GM1"
"M_CE2887_c","3,5,3-Triiodothyroacetate-Beta-D-Glucuronoside"
"M_m01682c","D-glucitol"
"M_C06948_c","Diazepam"
"M_m00483c","1-acylglycerol-3P-hexecose"
"M_m02880c","sarcosine"
"M_m01908g","galacgalfucgalacglcgal14acglcgalgluside heparan sulfate"
"M_m02007c","glyoxalate"
"M_m01681c","D-glucarate"
"M_2hibup_S_c","2-hydroxy-S-ibuprofen"
"M_m00351c","13-cis-retinol"
"M_m00484c","1-acylglycerol-3P-laur"
"M_m01909c","galactitol"
"M_m00481c","1-acylglycerol-3P-heptade"
"M_m01907g","galacgalfuc12gal14acglcgalgluside heparan sulfate"
"M_trpproval_c","Tryptophanyl-Prolyl-Valine"
"M_m02006c","glycyl-tRNA(gly)"
"M_m00709c","3(S)-hydroxy-cis-15-tetracosaenoyl-CoA"
"M_m01680c","dGDP"
"M_cysasnmet_c","Cystyl-Asparaginyl-Methionine"
"M_glyvalhis_c","Glycyl-Valyl-Histidine"
"M_m02139l","hyaluronan biosynthesis, precursor 1"
"M_m00482c","1-acylglycerol-3P-hexacosa"
"M_m01906g","Gal2-Xyl-L-Ser-[protein]"
"M_m02138c","hordenine"
"M_m02005c","glycylpeptide"
"M_trplys_c","Tryptophanyl-Lysine"
"M_m02004c","glycoursodeoxycholate"
"M_m01905c","GA2"
"M_m10028c","glycohyodeoxycholic acid"
"M_m02137c","homovanillate"
"M_pcholet_hs_c","1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)"
"M_m00839c","3-oxo-11cis-docosenoyl-CoA"
"M_phsph1p_c","Phytosphingosine-1-Phosphate"
"M_td2glutrcoa_m","Trans-Delta-2-Glutaryl Coenzyme A"
"M_m00706m","3(S)-hydroxy-4-methyl-pentanoyl-CoA"
"M_m01904c","GA1"
"M_m02136c","homoserine"
"M_m02003c","glycoprotein-phospho-D-mannose"
"M_m10029c","glycodehydrocholic acid"
"M_m00480c","1-acylglycerol-3P-heneico"
"M_m00708c","3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA"
"M_m00707c","3(S)-hydroxy-9-cis-eicosenoyl-CoA"
"M_m02269l","keratan sulfate I, degradation product 39"
"M_tyrargglu_c","Tyrosyl-Arginyl-Glutamate"
"M_m02135c","homogentisate"
"M_2hydog_c","2-Hydroxy-Glutarate"
"M_m02002c","glycoprotein-N-acetyl-D-glucosaminyl-phospho-D-mannose"
"M_3tetd7ecoacrn_c","3-Hydroxy Tetradecenoyl-7-Carnitine"
"M_m00704c","3(S)-hydroxy-3-oxo-eicosadienoyl-CoA"
"M_m00837c","3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoate"
"M_m01069c","5-alpha-dihydrotestosterone"
"M_xolest204_hs_c","Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)"
"M_m02268l","keratan sulfate I, degradation product 38"
"M_m02134c","homocysteine-thiolactone"
"M_m02001c","glycophosphatidylinositol-(GPI)-anchored-protein-precursor"
"M_m00838c","3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoyl-CoA"
"M_m02267l","keratan sulfate I, degradation product 37"
"M_m00705m","3(S)-hydroxy-4(R),8-dimethyl-nonanoyl-CoA"
"M_m02399c","lipoyllysine"
"M_c10crn_c","Decanoyl Carnitine"
"M_aspalaarg_c","Asparaginyl-Alanyl-Arginine"
"M_m02133c","homocysteine"
"M_mdzglc_c","Midazolam-glucuronide"
"M_m10036c","beta-muricholoyl-CoA"
"M_m01067c","5alpha-cholesta-8,24-dien-3-one"
"M_m00702c","3(S)-hydroxy-13-cis-eicosenoyl-CoA"
"M_m00835c","3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoate"
"M_m00968c","4alpha-methylzymosterol"
"M_m02266l","keratan sulfate I, degradation product 36"
"M_m02000c","glycolithocholate"
"M_m02398c","lipoyl-AMP"
"M_dca3s_c","Deoxycholic acid 3-sulfate"
"M_udprib_c","udp-ribose"
"M_m10037c","omega-muricholoyl-CoA"
"M_m00836c","3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoyl-CoA"
"M_sphmyln180241_hs_c","Sm (D18:0/24:1), Sphingomyelin"
"M_m01068c","5alpha-cholesta-8-en-3-one"
"M_m02265l","keratan sulfate I, degradation product 35"
"M_m00969c","4-aminobutanal"
"M_m01900r","G10599"
"M_thexddcoa_m","Trans7,10-Hexadecadienoyl Coenzyme A"
"M_m02132c","homocarnosine"
"M_m00703m","3(S)-hydroxy-2(S),6-dimethyl-heptanoyl-CoA"
"M_m00833p","3-oxo-(4R,8R,12R)-trimethyl-tridecanoyl-CoA"
"M_m02397c","lipoyl-[ACP]"
"M_tmd_c","Torasemide"
"M_m10038c","hyocholoyl-CoA"
"M_m01065c","5alpha-androstane-3alpha,17beta-diol"
"M_m00966c","4alpha-methyl-5alpha-cholesta-8-en-3-one"
"M_m01198c","7-peroxy-docosahexaenoate"
"M_m00700c","3(S)-hydroxy-11-cis-eicosenoyl-CoA"
"M_m02264l","keratan sulfate I, degradation product 34"
"M_phcrm_hs_c","Phytoceramide"
"M_m02131c","HMG-CoA"
"M_m10039c","dehydrocholoyl-CoA"
"M_m01199m","8(R)-hydroxy-hexadeca-(2E,4E,6E,10Z)-tetraenoate"
"M_m00967c","4alpha-methyl-cholesta-8-enol"
"M_m01066c","5alpha-cholesta-7,24-dien-3beta-ol"
"M_m00701c","3(S)-hydroxy-13-cis-docosenoyl-CoA"
"M_m02263l","keratan sulfate I, degradation product 33"
"M_m00834m","3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA"
"M_m02396c","lipoxin B4"
"M_m02130c","HMA"
"M_CE5049_c","One Carbon Unit"
"M_m00831m","3-oxo-(2S)-methylisocapryloyl-CoA"
"M_m10032c","tauro-beta-muricholic acid"
"M_m01063c","5,9-cyclo-6,8-cycloperoxy-12-hydroperoxy-(10E,14Z)-eicosadienoate"
"M_m01196c","7-hydroxymethyl-12-methylbenz[a]anthracene"
"M_m00964c","4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol"
"M_m02262l","keratan sulfate I, degradation product 32"
"M_m02395c","lipoxin A4"
"M_acleu_L_c","N-Acetylleucine"
"M_m00832p","3-oxo-(2S,6R,10R)-trimethyl-hendecanoyl-CoA"
"M_m10033c","murideoxycholic acid"
"M_m01197c","7-palmitoleic acid"
"M_m01064c","5alpha-androstane-3,17-dione"
"M_hexddcoa_m","7,10-Hexadecadienoyl Coenzyme A"
"M_m02261l","keratan sulfate I, degradation product 31"
"M_m00965c","4alpha-hydroxytetrahydrobiopterin"
"M_oxyp_c","oxypurinol"
"M_m02394c","lipoic acid"
"M_sercysarg_c","Seryl-Cysteinyl-Arginine"
"M_pectingchol_s","Pectin-Glycocholate Complex"
"M_m10034c","taurodehydrocholic acid"
"M_m01061c","5,9,11-trihydroxyprosta-(6E,14Z)-dien-1-oate"
"M_m01194c","7-hydroxy-E4-neuroprostane"
"M_m02260l","keratan sulfate I, degradation product 30"
"M_m00962c","4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"
"M_m02393c","lipoamide"
"M_35dsmv_c","3',5'-dihydrodiol-simvastatin-lactone form"
"M_eidi1114ac_c","Cis,Cis-11,14-Eicosadienoic Acid"
"M_m01195c","7-hydroxymethyl-12-methylbenz[a]anthracene sulfate"
"M_m02619c","noradrenochrome-O-semiquinone"
"M_m01062c","5,9-cyclo-6,8,12-trihydroxy-(10E,14Z)-eicosadienoic acid"
"M_m10035c","alpha-muricholoyl-CoA"
"M_eic21114tr_c","Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid"
"M_m02392c","lipid droplet"
"M_m00830c","3-O-methyldopa"
"M_m00963c","4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol"
"M_m01192c","7-hydroperoxy-H4-neuroprostane"
"M_m02618c","noradrenochrome"
"M_m02391c","linoleoyl-CoA"
"M_m01419c","cAMP"
"M_5tedtricoa_m","5,8,11-Tetradecatrienoyl Coenzyme A"
"M_m00960c","4alpha-formyl-5alpha-cholesta-8-en-3beta-ol"
"M_m01193c","7-hydroxy-D4-neuroprostane"
"M_m02617c","noradrenaline"
"M_m01060c","5,8-epoxy-13-cis-retinoate"
"M_m02390c","linolenoyl-CoA"
"M_m00961c","4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol"
"M_m01190c","7-HETE"
"M_m02616c","nonanoyl-CoA"
"M_m02749c","phytosphingosine"
"M_crvsm23_c","cerivastatin-M23"
"M_m00219c","[pyruvate dehydrogenase (acetyl transferring)]"
"M_octe5coa_m","5-Octenoyl Coenzyme A"
"M_m10030c","hyocholic acid"
"M_m01417c","calcitriol"
"M_lstnm2_c","Losartan-M2"
"M_phesertrp_c","Phenylalanyl-Seryl-Tryptophan"
"M_m01191c","7-hexadecenoyl-CoA"
"M_m02615c","nonanoyl-[ACP]"
"M_m02748c","phytoceramide pool"
"M_m10031c","tauro-omega-muricholic acid"
"M_pe13_hs_c","1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe)"
"M_tudca3s_c","Tauroursodeoxycholic acid 3-sulfate"
"M_ocdececrn_c","11-Octadecenoyl Carnitine"
"M_m01418c","calcitroic acid"
"M_prophe_c","Prolyl-Phenylalanine"
"M_m02614c","nonanoic acid"
"M_m02747c","phytanoyl-CoA"
"M_ctdecdcoa_m","Cis2Trans4Decadienoyl Coenzyme A"
"M_m01549l","chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 6"
"M_3decdicoa_m","3,7-Decadienoyl Coenzyme A"
"M_m00217c","[protein]-tyrosine-O-sulfate"
"M_m01415c","calcidiol"
"M_3ttetddcoacrn_c","3-Hydroxy Trans5,8Tetradecadienoyl Carnitine"
"M_CE5169_c","24-Oxo-25(R)-Trihydroxycoprostanoyl Coenzyme A"
"M_m02613c","nonadecylic acid"
"M_m02746c","phytanic acid"
"M_omhdocosac_c","W-Hydroxydocosanoicacid"
"M_m01548l","chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 5"
"M_m00218c","[protein]-tyrosine-phosphate"
"M_m01416c","calcitetrol"
"M_m02879m","S-aminomethyldihydrolipoylprotein"
"M_m02612c","nonadecanoyl-CoA"
"M_m02745c","physeteric acid"
"M_m01547l","chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4"
"M_m00348c","13-cis-oxo-retinoate"
"M_m01413c","Ca2+"
"M_m00215c","[protein]-omega-N-(ADP-D-ribosyl)-L-arginine"
"M_m02878m","S-aminomethyldihydrolipoamide"
"M_m02611c","nonadecanoylcarnitine"
"M_m02744c","phylloquinone"
"M_m01679c","D-galactosyl-N-acylsphingosine"
"M_m02877c","SAM"
"M_CE5837_c","7,8-Epoxy-8Alpha-Hydroperoxytocopherone"
"M_m01546l","chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 3"
"M_m00216c","[protein]-S-methyl-L-cysteine"
"M_m00349c","13-cis-retinal"
"M_m01414c","caffeate"
"M_etfox_m","Electron Transfer Flavoprotein Oxidized"
"M_m02610c","noladin-ether"
"M_m02743c","phosphorhodopsin"
"M_m02876c","salsolinol-1-carboxylate"
"M_m01678c","dextrin"
"M_m01545l","chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 2"
"M_m01411c","butyryl-[ACP]"
"M_m00346c","13-carboxy-gamma-tocopherol"
"M_m00479c","1-acylglycerol-3P-gamma-lin"
"M_hexdicoa_c","Hexadecanedioyl Coenzyme A"
"M_m00213c","[protein]-N6-methyl-L-lysine"
"M_m02742c","phosphoprotein"
"M_m02875c","salsolinol"
"M_m01677c","dextrin(n-1)"
"M_gluglu_c","Glutamyl-Glutamate"
"M_m01544l","chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 1"
"M_m01412c","butyryl-CoA"
"M_m00214c","[protein]-N-ubiquityllysine"
"M_m00347c","13-carboxy-gamma-tocotrienol"
"M_m02741c","phosphopantetheine"
"M_m02874c","salsoline-1-carboxylate"
"M_m01676c","detyrosinated alpha-tubulin"
"M_m01543g","chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan"
"M_serglyglu_c","Seryl-Glycyl-Glutamate"
"M_m00344c","13-carboxy-alpha-tocopherol"
"M_m00477c","1-acylglycerol-3P-docosa"
"M_m00211c","[protein]-N6,N6,N6-trimethyl-L-lysine"
"M_m02873c","salsoline"
"M_hexdtrcoa_m","7,10,13-Hexadecatrienoyl Coenzyme A"
"M_m01675c","desmosterol"
"M_m01542g","chondroitin sulfate D (GlcNAc6S-GlcA2S) precursor 2"
"M_m02740s","phospholipids extracellular pool"
"M_m01410c","butyrate"
"M_ppiogly_c","Propionyl-Glycine"
"M_m00478c","1-acylglycerol-3P-eico"
"M_m00212c","[protein]-N6,N6-dimethyl-L-lysine"
"M_m00345c","13-carboxy-alpha-tocotrienol"
"M_asncyscys_c","Asparaginyl-Cysteinyl-Cysteine"
"M_m02872c","SAICAR"
"M_m01674c","dephospho-CoA"
"M_m01541g","chondroitin sulfate C (GalNAc6S-GlcA), precursor 3"
"M_pheproarg_c","Phenylalanyl-Prolyl-Arginine"
"M_m00342c","13,16,19-docosatrienoylcarnitine"
"M_m02871c","SAH"
"M_sphmyln181201_hs_c","Sm (D18:1/20:1), Sphingomyelin"
"M_m01673c","deoxyuridine"
"M_sphmyln1824_hs_c","Sm (D18:0/24:0), Sphingomyelin"
"M_m01540g","chondroitin sulfate C (GalNAc6S-GlcA), precursor 2"
"M_m00476c","1-acylglycerol-3P-dihomo-gamma"
"M_m00210c","[protein]-N6-(octanoyl)lysine"
"M_m00343c","13,16,19-docosatrienoyl-CoA"
"M_m02870c","S-adenosylmethioninamine"
"M_cyssermet_c","Cystyl-Seryl-Methionine"
"M_m01672c","deoxyribose"
"M_gumgchol_s","Guar Gum-Glycocholate Complex"
"M_ibupgluc_c","ibuprofen acyl glucuronide"
"M_m00340c","13,14-dihydro-lipoxin A4"
"M_m00473c","1-acylglycerol-3P-bile-PC pool"
"M_m01671c","deoxyinosine"
"M_Lhcystin_c","L-Homocystine"
"M_argtyrval_c","Argtyrval"
"M_m00474c","1-acylglycerol-3P-cis-vac"
"M_m00341c","13,16,19-docosatrienoic acid"
"M_m00471c","1-acylglycerol-3P-9-tetrade"
"M_subeac_c","Suberic Acid"
"M_m01670c","deoxyhypusine"
"M_14hmdz_c","1,4-Dihydroxy-midazolam"
"M_3hpppnoh_c","3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative"
"M_trptyrtyr_c","Tryptophanyl-Tyrosyl-Tyrosine"
"M_m02129n","histone-N6-methyl-L-lysine"
"M_m02128c","histone-N6-acetyl-L-lysine"
"M_atvethgluc_r","atorvastatin-ether-glucuronide -G1"
"M_m00472c","1-acylglycerol-3P-arach"
"M_CE2888_c","3,5-Diiodothyroacetate-Beta-D-Glucuronoside"
"M_m02127c","histone-L-lysine"
"M_pailar_hs_c","1-Arachidonoylglycerophosphoinositol"
"M_dopa4glcur_c","Dopamine-4-O-Glucuronide"
"M_m00470c","1-acylglycerol-3P-9-octade"
"M_m02126c","histidyl-prolinamide"
"M_acgly_c","Acetyl-Glycine"
"M_m02259l","keratan sulfate I, degradation product 3"
"M_m02125c","histidine"
"M_m01059c","5,6-indolequinone-2-carboxylate"
"M_m00827m","3-methylglutaconyl-CoA"
"M_m02258l","keratan sulfate I, degradation product 29"
"M_m02124c","histamine"
"M_m00829c","3-monoiodo-L-thyronine-4-O-sulfate"
"M_ileprolys_c","Isolecyl-Prolyl-Lysine"
"M_actyr_c","N-Acetyl-Tyrosine"
"M_m00828c","3-monoiodo-L-thyronine"
"M_m02257l","keratan sulfate I, degradation product 28"
"M_m02389c","linolenate"
"M_m02123c","hippurate"
"M_m00825c","3-methylcrotonoylglycine"
"M_m01057c","5,6-epoxy-13-cis-retinoate"
"M_1hmdgluc_c","1'-OH-midazolam-glucuronide"
"M_m00958c","4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"
"M_m02256l","keratan sulfate I, degradation product 27"
"M_m02388c","linoleic-carnitine"
"M_m02122c","hexanoyl-CoA"
"M_m01058c","5,6-epoxytetraene"
"M_provalgln_c","Prolyl-Valyl-Glutamine"
"M_m00959c","4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol"
"M_m02255l","keratan sulfate I, degradation product 26"
"M_m00826m","3-methylcrotonyl-CoA"
"M_nacvanala_c","N-Acetylvanilalanine"
"M_m02387c","linoleate"
"M_m01188m","7-carboxy-gamma-tocotrienol"
"M_m00956c","4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol"
"M_m01055c","5,6-epoxy-(8Z)-tetradecenoic acid"
"M_7bhglzglc_c","7-beta-OH-gliclazide-glucuronide"
"M_m02254l","keratan sulfate I, degradation product 25"
"M_m00823c","3-methyl-2-oxobutanoate-dehydrogenase-phosphate"
"M_m02121c","hexanoyl-[ACP]"
"M_m02386c","limonene"
"M_glyhislys_c","Glycyl-Histidyl-Lysine"
"M_m01056c","5,6-epoxy,(18R)-HEPE"
"M_m01189c","7-dehydrodesmosterol"
"M_m02253l","keratan sulfate I, degradation product 24"
"M_m00824c","3-methyl-2-oxobutyrate"
"M_m00957c","4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol"
"M_m02120c","hexanoic acid"
"M_m01186m","7-carboxy-alpha-tocotrienol"
"M_m01053c","5,6-dihydroxyindole-2-carboxylate"
"M_m00954c","4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol"
"M_m00821c","3-methoxytyramine"
"M_m02252l","keratan sulfate I, degradation product 23"
"M_m02385c","lignocerate"
"M_m01187m","7-carboxy-gamma-chromanol"
"M_m01054c","5,6-EET"
"M_m00955c","4alpha-carboxy-5alpha-cholesta-8,24-dien-3beta-ol"
"M_m00822c","3-methyl-2-oxobutanoate-dehydrogenase"
"M_m02251l","keratan sulfate I, degradation product 22"
"M_m02384c","L-iduronic acid"
"M_tetd7ecoa_m","7-Tetradecenoyl Coenzyme A"
"M_m01184c","7alpha-hydroxypregnenolone"
"M_m01051c","5,6-DHET"
"M_m02250l","keratan sulfate I, degradation product 21"
"M_m00952c","4-acetamidobutanoate"
"M_m02383c","L-iditol"
"M_m01185m","7-carboxy-alpha-chromanol"
"M_3hexdcoa_c","3-Hydroxyhexadecanoyl Coenzyme A"
"M_m01052c","5,6-Dihydrouracil"
"M_m02609c","NO"
"M_m00953c","4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol"
"M_CE4794_m","Cis-6-Dodecenoyl Coenzyme A"
"M_m00820c","3-methoxy-4-hydroxyphenylglycolaldehyde"
"M_m02382c","Li+"
"M_m01182c","7alpha-hydroxycholest-4-en-3-one"
"M_m02608c","N-nitrosomethanamine"
"M_m02381c","L-hydroxylysine"
"M_pcholn224_hs_c","1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)"
"M_m01409c","but-2-enoyl-[ACP]"
"M_m00950c","4,8-dimethylnonanoylcarnitine"
"M_m01050c","5,15-DiHETE"
"M_m02607c","NNAL-N-glucuronide"
"M_m01183c","7alpha-hydroxycholesterol"
"M_m02380c","L-histidyl-tRNA(his)"
"M_m00951c","4-[(hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone"
"M_2hibup_R_c","2-hydroxy-R-ibuprofen"
"M_2hatvlacgluc_c","2-hydroxy-atorvastatin-lactone-glucuronide"
"M_3hdeccoa_c","3-Hydroxyhexadecenoyl Coenzyme A"
"M_dspvs_c","desacyl dehydro-pravastatin"
"M_m01180c","7alpha-hydroxy-3-oxo-4-cholestenoic acid"
"M_m02606c","N-methyltyramine"
"M_m02739c","phosphodimethylethanolamine"
"M_tyrtyr_c","Tyrosyl-Tyrosine"
"M_m00209c","[protein]-N6-(lipoyl)lysine"
"M_tyrtrpphe_c","Tyrosyl-Tryptophanyl-Phenylalanine"
"M_m10040c","hyodeoxycholoyl-CoA"
"M_m01407c","bromobenzene-3,4-oxide"
"M_procys_c","Prolyl-Cysteine"
"M_m01181c","7alpha-hydroxy-5beta-cholestan-3-one"
"M_m02605c","N-methyltryptamine"
"M_m02738c","phosphocholine"
"M_m10041c","tauro-hyodeoxycholic acid"
"M_m01408c","bufotenine"
"M_2octpencoa_m","2,6,9,12,15-Octadecapentenoyl Coenzyme A"
"M_m02604c","N-methylserotonin"
"M_m02737c","phospho-[beta adrenergic receptor]"
"M_m10042c","ursodeoxycholoyl-CoA"
"M_m01539l","chondroitin sulfate C (GalNAc6S-GlcA), free chain"
"M_m00207c","[protein]-N5-alkylglutamine"
"M_m01405c","bromobenzene-2,3-oxide"
"M_m02869m","S-acetyldihydrolipoamide"
"M_m02603c","N-methylsalsolinol"
"M_m02736c","phosphatidylinositol-4,5-bisphosphate"
"M_m01538l","chondroitin sulfate C (GalNAc6S-GlcA), degradation product 5"
"M_m00208c","[protein]-N6-(dihydrolipoyl)lysine"
"M_m01406c","bromobenzene-3,4-dihydrodiol"
"M_sphmyln18116_hs_c","Sm (D18:1/16:0), Sphingomyelin"
"M_trpthrglu_c","Tryptophanyl-Threonyl-Glutamate"
"M_m02602c","N-methylputrescine"
"M_m02735c","phosphatidylinositol-3,5-bisphosphate"
"M_crvsm22_c","cerivastatin-M22"
"M_m02868c","saccharopine"
"M_m01537l","chondroitin sulfate C (GalNAc6S-GlcA), degradation product 4"
"M_m00205c","[protein]-L-serine"
"M_m00338c","13,14-dihydro-15-keto-PGD2"
"M_m01403c","bromobenzene"
"M_7klitchol_c","7-Ketolithocholate"
"M_m01669c","deoxyguanosine"
"M_m02601c","N-methylhistamine"
"M_m02734c","phosphatidylinositol-3,4,5-trisphosphate"
"M_m02867c","S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine"
"M_m03099c","tyramine"
"M_m01536l","chondroitin sulfate C (GalNAc6S-GlcA), degradation product 3"
"M_m00339c","13,14-dihydro-15-oxo-lipoxin A4"
"M_m00206c","[protein]-L-tyrosine"
"M_CE1162_c","Vitamin A2"
"M_m01404c","bromobenzene-2,3-dihydrodiol"
"M_m02600c","N-methylethanolamine-phosphate"
"M_m02733c","phosphatidate-LD-TAG pool"
"M_m01668c","deoxycytidine"
"M_m02866c","S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]glutathione"
"M_m03098c","type IIIAb"
"M_hdeACP_c","Cis-Hexadec-9-Enoyl-[Acyl-Carrier Protein] (N-C16:1)"
"M_m01535l","chondroitin sulfate C (GalNAc6S-GlcA), degradation product 2"
"M_m01401c","biotin"
"M_m00469c","1-acylglycerol-3P-9-heptade"
"M_m02999c","tiglyl-CoA"
"M_m00203c","[protein]-L-isoaspartate-methyl ester"
"M_m00336c","13(S)-HODE"
"M_CE5168_c","24(R),25(R)-Varanoyl Coenzyme A"
"M_pheasnmet_c","Phenylalanyl-Asparaginyl-Methionine"
"M_m02732c","phosphatidate-LD-SM pool"
"M_m02865c","S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-3-thiolactate"
"M_m01667c","deoxycholoyl-CoA"
"M_m03097c","type III H glycolipid"
"M_pcholpalme_hs_c","1-Palmitoleoylglycerophosphocholine (Delta 9)"
"M_m01534l","chondroitin sulfate C (GalNAc6S-GlcA), degradation product 1"
"M_metphearg_c","Methionyl-Phenylalanyl-Arginine"
"M_m00337c","13(S)-HPODE"
"M_m01402c","biotinyl-5-AMP"
"M_m00204c","[protein]-L-lysine"
"M_m02998c","thyroxine"
"M_peole_hs_c","1-Oleoylglycerophosphoethanolamine (Delta 9)"
